row_id,column,error_type,error_value,right_value,missing_value,constraint,tuple_pairs
126,article_jcreated_at,rule_violation,2001/1/11,2001/11/1,0,"Constraint Violation: The journal_issn of Row 126 is different from the journal_issn of Row 281, and The article_jcreated_at of Row 126 is equal to the article_jcreated_at of Row 281, and The jounral_abbreviation of Row 126 is equal to the jounral_abbreviation of Row 281.","(126, 281)"
127,article_jcreated_at,rule_violation,2001/1/8,2001/8/1,0,"Constraint Violation: The jounral_abbreviation of Row 127 is different from the jounral_abbreviation of Row 731, and The article_language of Row 127 is equal to the article_language of Row 731, and The article_jcreated_at of Row 127 is equal to the article_jcreated_at of Row 731.","(127, 731)"
129,author_list,pattern_violation,"{""di Raimondo D."",""Pinto A."",""Lucifora B."",""Tuttolomondo A."",""Licata G."",""Butt�� C.""}","{""di Raimondo D."",""Pinto A."",""Lucifora B."",""Tuttolomondo A."",""Licata G."",""Butt_ C.""}",0,,
130,journal_issn,rule_violation,14-Feb,14-Feb,0,"Constraint Violation: The journal_issn of Row 130 is different from the journal_issn of Row 827, and The journal_title of Row 130 is equal to the journal_title of Row 827.","(130, 827)"
130,article_jcreated_at,rule_violation,2001/1/13,1/13/01,0,"Constraint Violation: The jounral_abbreviation of Row 130 is different from the jounral_abbreviation of Row 632, and The article_language of Row 130 is equal to the article_language of Row 632, and The article_jcreated_at of Row 130 is equal to the article_jcreated_at of Row 632.","(130, 632)"
131,article_jcreated_at,rule_violation,2006/1/3,2001/3/6,0,"Constraint Violation: The id of Row 131 is greater than or equal to the id of Row 880, and The article_language of Row 131 is equal to the article_language of Row 880, and The article_jcreated_at of Row 131 is equal to the article_jcreated_at of Row 880.","(131, 880)"
134,article_jcreated_at,rule_violation,2001/1/5,2001/5/1,0,"Constraint Violation: The journal_issn of Row 134 is different from the journal_issn of Row 345, and The article_jcreated_at of Row 134 is equal to the article_jcreated_at of Row 345, and The jounral_abbreviation of Row 134 is equal to the jounral_abbreviation of Row 345.","(134, 345)"
136,article_jcreated_at,rule_violation,2011/1/14,1/14/11,0,"Constraint Violation: The jounral_abbreviation of Row 136 is different from the jounral_abbreviation of Row 800, and The article_language of Row 136 is equal to the article_language of Row 800, and The article_jcreated_at of Row 136 is equal to the article_jcreated_at of Row 800.","(136, 800)"
137,article_jcreated_at,rule_violation,2001/1/5,2001/5/1,0,"Constraint Violation: The article_language of Row 137 is different from the article_language of Row 171, and The article_jcreated_at of Row 137 is equal to the article_jcreated_at of Row 171, and The jounral_abbreviation of Row 137 is equal to the jounral_abbreviation of Row 171.","(137, 171)"
138,article_jcreated_at,rule_violation,2001/1/14,1/14/01,0,"Constraint Violation: The id of Row 138 is greater than or equal to the id of Row 257, and The article_language of Row 138 is equal to the article_language of Row 257, and The article_jcreated_at of Row 138 is equal to the article_jcreated_at of Row 257.","(138, 257)"
139,article_jcreated_at,rule_violation,2001/1/14,1/14/01,0,"Constraint Violation: The jounral_abbreviation of Row 43 is different from the jounral_abbreviation of Row 139, and The article_language of Row 43 is equal to the article_language of Row 139, and The article_jcreated_at of Row 43 is equal to the article_jcreated_at of Row 139.","(43, 139)"
140,article_jcreated_at,rule_violation,2001/1/11,2001/11/1,0,"Constraint Violation: The id of Row 124 is greater than or equal to the id of Row 140, and The article_language of Row 124 is equal to the article_language of Row 140, and The article_jcreated_at of Row 124 is equal to the article_jcreated_at of Row 140.","(124, 140)"
141,article_jcreated_at,rule_violation,2001/1/9,2001/9/1,0,"Constraint Violation: The journal_issn of Row 10 is different from the journal_issn of Row 141, and The article_jcreated_at of Row 10 is equal to the article_jcreated_at of Row 141, and The jounral_abbreviation of Row 10 is equal to the jounral_abbreviation of Row 141.","(10, 141)"
142,article_jcreated_at,rule_violation,2001/1/11,2001/11/1,0,"Constraint Violation: The id of Row 13 is greater than or equal to the id of Row 142, and The article_language of Row 13 is equal to the article_language of Row 142, and The article_jcreated_at of Row 13 is equal to the article_jcreated_at of Row 142.","(13, 142)"
143,article_jcreated_at,rule_violation,2001/1/5,2001/5/1,0,"Constraint Violation: The jounral_abbreviation of Row 143 is different from the jounral_abbreviation of Row 865, and The article_language of Row 143 is equal to the article_language of Row 865, and The article_jcreated_at of Row 143 is equal to the article_jcreated_at of Row 865.","(143, 865)"
144,article_jcreated_at,pattern_violation,2003/1/7,2001/7/3,0,,
145,article_jcreated_at,rule_violation,2001/1/12,2001/12/1,0,"Constraint Violation: The article_language of Row 145 is different from the article_language of Row 999, and The article_jcreated_at of Row 145 is equal to the article_jcreated_at of Row 999, and The jounral_abbreviation of Row 145 is equal to the jounral_abbreviation of Row 999.","(145, 999)"
147,article_jcreated_at,rule_violation,2001/1/14,1/14/01,0,"Constraint Violation: The jounral_abbreviation of Row 147 is different from the jounral_abbreviation of Row 871, and The article_language of Row 147 is equal to the article_language of Row 871, and The article_jcreated_at of Row 147 is equal to the article_jcreated_at of Row 871.","(147, 871)"
149,article_jcreated_at,pattern_violation,2005/1/4,2001/4/5,0,,
150,article_jcreated_at,rule_violation,2001/1/7,2001/7/1,0,"Constraint Violation: The journal_issn of Row 150 is different from the journal_issn of Row 444, and The article_jcreated_at of Row 150 is equal to the article_jcreated_at of Row 444, and The jounral_abbreviation of Row 150 is equal to the jounral_abbreviation of Row 444.","(150, 444)"
151,article_jcreated_at,rule_violation,2010/1/12,2001/12/10,0,"Constraint Violation: The id of Row 151 is greater than or equal to the id of Row 214, and The article_language of Row 151 is equal to the article_language of Row 214, and The article_jcreated_at of Row 151 is equal to the article_jcreated_at of Row 214.","(151, 214)"
156,article_jcreated_at,rule_violation,2001/1/9,2001/9/1,0,"Constraint Violation: The journal_issn of Row 156 is different from the journal_issn of Row 637, and The article_jcreated_at of Row 156 is equal to the article_jcreated_at of Row 637, and The jounral_abbreviation of Row 156 is equal to the jounral_abbreviation of Row 637.","(156, 637)"
157,article_jissue,missing_value,,-1,1,,
157,article_jcreated_at,rule_violation,2012/1/13,1/13/12,0,"Constraint Violation: The jounral_abbreviation of Row 157 is different from the jounral_abbreviation of Row 628, and The article_language of Row 157 is equal to the article_language of Row 628, and The article_jcreated_at of Row 157 is equal to the article_jcreated_at of Row 628.","(157, 628)"
158,journal_title,rule_violation,Paliativn�_ Schanzova osteotomie p��i nereponibiln�_ luxaci ky��eln�_ho kloubu u pacient�� s d��tskou mozkovou obrnou v adolescentn�_m v��u,Paliativn_ Schanzova osteotomie p_i nereponibiln_ luxaci kyeln_ho kloubu u pacient s d_tskou mozkovou obrnou v adolescentn_m v_u,0,"Constraint Violation: The jounral_abbreviation of Row 70 is equal to the jounral_abbreviation of Row 158, and The journal_title of Row 70 is different from the journal_title of Row 158.","(70, 158)"
158,journal_issn,rule_violation,15-Jan,15-Jan,0,"Constraint Violation: The jounral_abbreviation of Row 158 is equal to the jounral_abbreviation of Row 447, and The journal_issn of Row 158 is different from the journal_issn of Row 447.","(158, 447)"
158,article_jcreated_at,rule_violation,2001/1/13,1/13/01,0,"Constraint Violation: The journal_issn of Row 122 is different from the journal_issn of Row 158, and The article_jcreated_at of Row 122 is equal to the article_jcreated_at of Row 158, and The jounral_abbreviation of Row 122 is equal to the jounral_abbreviation of Row 158.","(122, 158)"
158,author_list,pattern_violation,"{""D Chochol���"",""R Chaloupka"",""B Kala"",""J Gallo"",""M Netval""}","{""D Chochol"",""R Chaloupka"",""B Kala"",""J Gallo"",""M Netval""}",0,,
159,article_jcreated_at,rule_violation,2001/1/14,1/14/01,0,"Constraint Violation: The jounral_abbreviation of Row 159 is different from the jounral_abbreviation of Row 373, and The article_language of Row 159 is equal to the article_language of Row 373, and The article_jcreated_at of Row 159 is equal to the article_jcreated_at of Row 373.","(159, 373)"
161,article_jcreated_at,rule_violation,2005/1/14,1/14/05,0,"Constraint Violation: The jounral_abbreviation of Row 161 is different from the jounral_abbreviation of Row 448, and The article_language of Row 161 is equal to the article_language of Row 448, and The article_jcreated_at of Row 161 is equal to the article_jcreated_at of Row 448.","(161, 448)"
162,article_jcreated_at,rule_violation,2001/1/14,1/14/01,0,"Constraint Violation: The journal_issn of Row 162 is different from the journal_issn of Row 242, and The article_jcreated_at of Row 162 is equal to the article_jcreated_at of Row 242, and The jounral_abbreviation of Row 162 is equal to the jounral_abbreviation of Row 242.","(162, 242)"
163,article_jcreated_at,rule_violation,2001/1/11,2001/11/1,0,"Constraint Violation: The id of Row 142 is greater than or equal to the id of Row 163, and The article_language of Row 142 is equal to the article_language of Row 163, and The article_jcreated_at of Row 142 is equal to the article_jcreated_at of Row 163.","(142, 163)"
165,article_jcreated_at,rule_violation,2001/1/7,2001/7/1,0,"Constraint Violation: The article_language of Row 165 is different from the article_language of Row 183, and The article_jcreated_at of Row 165 is equal to the article_jcreated_at of Row 183, and The jounral_abbreviation of Row 165 is equal to the jounral_abbreviation of Row 183.","(165, 183)"
166,article_jcreated_at,rule_violation,2001/1/10,2001/10/1,0,"Constraint Violation: The article_language of Row 166 is different from the article_language of Row 652, and The article_jcreated_at of Row 166 is equal to the article_jcreated_at of Row 652, and The jounral_abbreviation of Row 166 is equal to the jounral_abbreviation of Row 652.","(166, 652)"
166,article_pagination,pattern_violation,Apr-43,Apr-43,0,,
167,article_jcreated_at,rule_violation,2008/1/8,2001/8/8,0,"Constraint Violation: The journal_issn of Row 167 is different from the journal_issn of Row 679, and The article_jcreated_at of Row 167 is equal to the article_jcreated_at of Row 679, and The jounral_abbreviation of Row 167 is equal to the jounral_abbreviation of Row 679.","(167, 679)"
168,article_jcreated_at,rule_violation,2001/1/13,1/13/01,0,"Constraint Violation: The article_language of Row 168 is different from the article_language of Row 970, and The article_jcreated_at of Row 168 is equal to the article_jcreated_at of Row 970, and The jounral_abbreviation of Row 168 is equal to the jounral_abbreviation of Row 970.","(168, 970)"
170,article_jcreated_at,rule_violation,2007/1/6,2001/6/7,0,"Constraint Violation: The id of Row 170 is greater than or equal to the id of Row 813, and The article_language of Row 170 is equal to the article_language of Row 813, and The article_jcreated_at of Row 170 is equal to the article_jcreated_at of Row 813.","(170, 813)"
170,author_list,pattern_violation,"{""A Philotheou"",""S R Heller"",""J Jendle"",""M-A Gall"",""K K��lendorf"",""G P Ross"",""G Perriello"",""I Pavlic-Renar""}","{""A Philotheou"",""S R Heller"",""J Jendle"",""M-A Gall"",""K Klendorf"",""G P Ross"",""G Perriello"",""I Pavlic-Renar""}",0,,
171,article_jcreated_at,rule_violation,2001/1/5,2001/5/1,0,"Constraint Violation: The article_language of Row 171 is different from the article_language of Row 988, and The article_jcreated_at of Row 171 is equal to the article_jcreated_at of Row 988, and The jounral_abbreviation of Row 171 is equal to the jounral_abbreviation of Row 988.","(171, 988)"
172,article_title,pattern_violation,"Association of transforming growth factor-�_1���T869C, G915C, and C509T gene polymorphisms with rheumatoid arthritis risk.","Association of transforming growth factor-_1__T869C, G915C, and C509T gene polymorphisms with rheumatoid arthritis risk.",0,,
172,article_jcreated_at,rule_violation,2012/1/14,1/14/12,0,"Constraint Violation: The jounral_abbreviation of Row 59 is different from the jounral_abbreviation of Row 172, and The article_language of Row 59 is equal to the article_language of Row 172, and The article_jcreated_at of Row 59 is equal to the article_jcreated_at of Row 172.","(59, 172)"
174,article_jcreated_at,pattern_violation,2001/1/2,2001/2/1,0,,
175,article_jissue,missing_value,,-1,1,,
177,article_jcreated_at,rule_violation,2001/1/9,2001/9/1,0,"Constraint Violation: The jounral_abbreviation of Row 177 is different from the jounral_abbreviation of Row 458, and The article_language of Row 177 is equal to the article_language of Row 458, and The article_jcreated_at of Row 177 is equal to the article_jcreated_at of Row 458.","(177, 458)"
178,article_jcreated_at,rule_violation,2001/1/14,1/14/01,0,"Constraint Violation: The jounral_abbreviation of Row 178 is different from the jounral_abbreviation of Row 528, and The article_language of Row 178 is equal to the article_language of Row 528, and The article_jcreated_at of Row 178 is equal to the article_jcreated_at of Row 528.","(178, 528)"
