row,name,streetAddress,city,state,zipCode,telephone,website,priceRange,categories,ratingValue,neighborhood
101,spice chinese restaurant inc,610 Amsterdam Ave,New York,NY,10024,(212) 724-5000,http://www.spicethainyc.com,0,Chinese Restaurants;Family Style Restaurants;Asian Restaurants;Take Out Restaurants;Restaurants,4,Upper Manhattan;Upper West Side
102,yama,49 Irving Pl,New York,NY,10003,(212) 475-0969,http://yamasushinyc.com,1,Japanese Restaurants;Asian Restaurants;Sushi Bars;Family Style Restaurants;Take Out Restaurants;Restaurants,3.5,Gramercy Park;Midtown Manhattan;Union Square
103,tenzan,988 2nd Ave,New York,NY,10022,(212) 980-5900,http://www.tenzanrestaurants.com,1,Asian Restaurants;Japanese Restaurants;Sushi Bars;Family Style Restaurants;Restaurants,3.5,Turtle Bay;Midtown Manhattan;Midtown East
104,market cafe,496 9th Ave Frnt 1,New York,NY,10018,(212) 967-3892,http://www.marketcafenyc.com,1,Coffee & Espresso Restaurants;Coffee Shops;Breakfast Brunch & Lunch Restaurants;Cafeterias;Bars;Caterers;French Restaurants;Italian Restaurants;Take Out Restaurants;American Restaurants;Restaurants,4,Garment District;Midtown Manhattan
105,tanuki tavern,18 9th Ave,New York,NY,10014,(212) 660-6766,http://www.chinagrillmgt.com,1,Japanese Restaurants;Bars;Bar & Grills;Restaurants,2.5,West Village;Downtown Manhattan;Meatpacking District
106,jin,252 Broome St,New York,NY,10002,(212) 979-0989,http://www.jinrestaurantnyc.com,0,Sushi Bars;Japanese Restaurants;Asian Restaurants;Take Out Restaurants;Caterers;Restaurants,4,Downtown Manhattan;Lower East Side;Bowery
107,hurley's,232 W 48th St,New York,NY,10036,(212) 765-8981,http://www.hurleysnyc.com;http://nycbestburgers.com,1,Coffee Shops;Take Out Restaurants;Caterers;Steak Houses;American Restaurants;Restaurants,4.5,Theater District;Midtown Manhattan
108,kodama japanese restaurant,301 W 45th St,New York,NY,10036,(212) 582-8065,http://www.kodamasushi.com;http://kodamajapanesenyc.com,1,Japanese Restaurants;Asian Restaurants;Take Out Restaurants;Restaurant Delivery Service;Sushi Bars;Family Style Restaurants;Restaurants,3.5,Midtown;Hell'S Kitchen;Midtown Manhattan;Theater District
109,trois canards french bistro,265 W 20th St,New York,NY,10011,(212) 675-7749,Chelsea's Finest Restaurants,1,French Restaurants;Italian Restaurants;Continental Restaurants;Restaurants;Wine Bars,5,Midtown Manhattan;Chelsea
110,olympic restaurants,807 8th Ave,New York,NY,10019,(212) 956-3230,http://olympicrestaurants.net,1,Family Style Restaurants;Take Out Restaurants;Pizza;Restaurants,5,Theater District;Midtown Manhattan
111,phoenix garden restaurant,242 E 40th St,New York,NY,10016,(212) 983-6666,http://www.phoenixgardennyc.com;http://thephoenixgarden.com,1,Chinese Restaurants;Asian Restaurants;Family Style Restaurants;Take Out Restaurants;Restaurants,3,Midtown East;Midtown Manhattan
112,lobster place,75 9th Ave,New York,NY,10011,(212) 255-5672,http://lobsterplace.com/pages/contact,1,Seafood Restaurants;Fish & Seafood Markets;Japanese Restaurants;Asian Restaurants;Fish & Seafood-Wholesale;Restaurants,4.5,Chelsea;Midtown Manhattan
113,ponte vecchio,206 Thompson St,New York,NY,10012,(212) 228-7701,http://www.restaurantpontevecchio.com;http://massimonyc.com,1,Italian Restaurants;Fine Dining Restaurants;Caterers;Restaurants,3.5,Downtown Manhattan;Greenwich Village
114,the 5 and diamond,2072 Frederick Douglass Blvd,New York,NY,10026,(917) 860-4444,http://www.5anddiamondrestaurant.com,1,American Restaurants;Restaurants;Soul Food Restaurants,4.5,Central Harlem;Upper Manhattan
115,shun lee west,43 W 65th St,New York,NY,10023,(212) 595-8895,http://shunleewest.com,1,Chinese Restaurants;Caterers;Asian Restaurants;Take Out Restaurants;Restaurants,3,Upper Manhattan;Lincoln Square;Upper West Side
116,saigon 48,234 W 48th St,New York,NY,10036,(212) 247-8669,http://www.saigon48newyork.com;http://saigon48.com,0,Vietnamese Restaurants;Asian Restaurants;Take Out Restaurants;Restaurants,3.5,Theater District;Midtown Manhattan
117,the hill,416 3rd Ave,New York,NY,10016,(212) 481-1712,http://www.thehillny.com,1,American Restaurants;Bars;Cocktail Lounges;Sports Bars;Take Out Restaurants;Caterers;Taverns;Mexican Restaurants;Breakfast Brunch & Lunch Restaurants;Night Clubs;Restaurants,4.5,Midtown Manhattan;Midtown;Rose Hill;Kips Bay
118,menchanko-tei restaurant,131 E 45th St,New York,NY,10017,(212) 986-6805,http://www.matsuyafoods-usa.com;http://www.menchankotei.com,0,Asian Restaurants;Japanese Restaurants;Family Style Restaurants;Take Out Restaurants;Restaurants,3,Midtown Manhattan;Turtle Bay;Midtown;Midtown East
119,new ivoire,76 E 119th St,New York,NY,10035,(212) 410-5982,http://newivoirerestaurant.com,1,African Restaurants;Family Style Restaurants;French Restaurants;Take Out Restaurants;Seafood Restaurants;Restaurants,5,East Harlem;Upper Manhattan
120,lina frey,201 E Houston St,New York,NY,10002,(212) 995-5546,http://linafrey.com,0,Take Out Restaurants;French Restaurants;Bar & Grills;Breakfast Brunch & Lunch Restaurants;Restaurants,4,Downtown Manhattan;Lower East Side
121,aki sushi,1425 York Ave Frnt 1,New York,NY,10021,(212) 628-8885,http://acesushi.com;http://akisushinyc.com,1,Sushi Bars;Take Out Restaurants;Japanese Restaurants;Asian Restaurants;Restaurants,4,Midtown;Upper East Side;Upper Manhattan
122,risotteria,270 Bleecker St,New York,NY,10014,(212) 924-6664,http://www.risotteria.com,1,Breakfast Brunch & Lunch Restaurants;Take Out Restaurants;Italian Restaurants;Restaurant Delivery Service;Restaurants,4,Downtown Manhattan;West Village
123,lunella ristorante italiano,173 Mulberry St,New York,NY,10013,(212) 966-6639,http://www.lunellas.com,1,Italian Restaurants;Family Style Restaurants;Mediterranean Restaurants;Restaurants,3,Downtown Manhattan;Little Italy
124,east side brick oven pizza,1159 3rd Ave,New York,NY,10065,(212) 639-9696,http://eastsidebrickovenpizza.com,0,Pizza;Take Out Restaurants;Bar & Grills;American Restaurants;Sandwich Shops;Restaurants,3,Upper East Side;Upper Manhattan
125,sura authentic thai kitchen,2656 Broadway,New York,NY,10025,(212) 665-8888,http://www.surathaikitchen.com,0,Thai Restaurants;Take Out Restaurants;Bars;Breakfast Brunch & Lunch Restaurants;Asian Restaurants;Restaurants,5,Upper Manhattan;Upper West Side;Manhattan Valley
126,motorino,349 E 12th St,New York,NY,10003,(212) 777-2644,http://www.motorinopizza.com,1,Pizza;Take Out Restaurants;Italian Restaurants;Restaurants,5,Downtown Manhattan;East Village
127,nonna's l.e.s. pizzeria,105 Clinton St,New York,NY,10002,(212) 477-2708,http://www.nonnaslespizzeria.com,1,Pizza;Take Out Restaurants;Caterers;American Restaurants;Sandwich Shops;Italian Restaurants;Restaurants,4.5,Downtown Manhattan;Lower East Side
128,duke's,99 W 19th St,New York,NY,10011,(212) 260-2922,http://www.dukesnyc.com,1,American Restaurants;Barbecue Restaurants;Restaurants;Sports Bars,4,Flatiron District;Midtown Manhattan
129,empire szechuan village,173 7th Ave S,New York,NY,10014,(212) 243-6046,http://www.empireszechuanvillagenyc.com,1,Chinese Restaurants;Asian Restaurants;Japanese Restaurants;Take Out Restaurants;Sushi Bars;Restaurants,2.5,Downtown Manhattan;West Village
130,lemongrass grill,2534 Broadway,New York,NY,10025,(212) 666-0888,http://www.lemongrassgrill.org,0,American Restaurants;Thai Restaurants;Asian Restaurants;Restaurants,2.5,Upper Manhattan;Upper West Side
131,lex restaurant,1370 Lexington Ave Frnt 1,New York,NY,10128,(212) 860-5903,http://www.lexrestaurant.com;http://lexrestaurant-hub.com,1,American Restaurants;Take Out Restaurants;Family Style Restaurants;Italian Restaurants;Restaurants,5,Upper Manhattan;Midtown;Upper East Side
132,sea restaurant,835 Washington St,New York,NY,10014,(212) 243-3339,http://www.landandsearestaurant.net;http://highline.com,0,Thai Restaurants;Take Out Restaurants;Breakfast Brunch & Lunch Restaurants;Asian Restaurants;Family Style Restaurants;Restaurants,5,Downtown Manhattan;Meatpacking District;West Village
133,ceasar's palace pizza,493 Amsterdam Ave,New York,NY,10024,(212) 724-7886,http://www.caesarspalacepizza.com,1,Pizza;American Restaurants;Sandwich Shops;Restaurants,5,Upper Manhattan;Upper West Side
134,cafe amore's pizzeria ristorante,147 Chambers St,New York,NY,10007,(212) 619-0802,http://amorepizzarestaurant.com;http://cafeamorepizza.com,1,Pizza;Sandwich Shops;Italian Restaurants;Seafood Restaurants;Take Out Restaurants;Restaurants,5,Downtown Manhattan;Tribeca
135,washington square diner,150 W 4th St,New York,NY,10012,(212) 533-9306,http://washingtonsquaregallery.com,0,Coffee Shops;American Restaurants;Sandwich Shops;Take Out Restaurants;Coffee & Espresso Restaurants;Restaurants,5,Downtown Manhattan;Greenwich Village
136,due restaurant,1396 3rd Ave,New York,NY,10075,(212) 772-3331,http://www.duenyc.com,1,Take Out Restaurants;Italian Restaurants;Restaurant Delivery Service;Family Style Restaurants;Restaurants,3.5,Upper Manhattan;Upper East Side
137,chinese mirch,120 Lexington Ave,New York,NY,10016,(212) 532-3663,http://www.chinesemirch.com;http://www.chinesemirch.com/lexington.htm,1,Chinese Restaurants;Middle Eastern Restaurants;Asian Restaurants;Take Out Restaurants;Restaurant Delivery Service;Caterers;Restaurants,3,Midtown Manhattan;Rose Hill;Kips Bay
138,galli,45 Mercer St,New York,NY,10013,(212) 966-9288,http://gallirestaurant.com,1,Health Food Restaurants;Sandwich Shops;Family Style Restaurants;Take Out Restaurants;Restaurants,5,Downtown Manhattan;SoHo
139,aa jing restaurant,689 9th Ave,New York,NY,10036,(212) 245-0800,http://www.jingnyc.com;http://jingdunyc.com,1,Chinese Restaurants;Family Style Restaurants;Asian Restaurants;Restaurants,5,Midtown;Hell'S Kitchen;Midtown Manhattan;Hell's Kitchen
140,dim sum go go,5 E Broadway,New York,NY,10038,(212) 732-0797,http://dimsumgogo.com,1,Chinese Restaurants;Take Out Restaurants;Restaurant Delivery Service;Asian Restaurants;Restaurants,3.5,Downtown Manhattan;Two Bridges
141,sarabeth's east,1295 Madison Ave,New York,NY,10128,(212) 410-7335,http://www.sarabethsrestaurants.com/upper-east-side,1,Sandwich Shops;Take Out Restaurants;Caterers;American Restaurants;Breakfast Brunch & Lunch Restaurants;Restaurants,3.5,Upper Manhattan;Carnegie Hill;Upper East Side
142,red egg,202 Centre St,New York,NY,10013,(212) 966-1123,http://www.redeggnyc.com;http://redegg.com,1,Chinese Restaurants;Asian Restaurants;Take Out Restaurants;Caterers;Restaurants,3,SoHo;Downtown Manhattan
143,the pizza pub,294 3rd Ave # 1,New York,NY,10010,(212) 477-8100,http://www.thepizzapubnyc.com;http://cottabenepizza.com,1,Pizza;Bars;Caterers;American Restaurants;Restaurants,4,Midtown Manhattan;Midtown;Gramercy Park
144,max soha restaurant,1274 Amsterdam Ave,New York,NY,10027,(212) 531-2221,http://www.maxsoha.com;http://maxsoha.com/max-site-home.html,1,Family Style Restaurants;Italian Restaurants;Mediterranean Restaurants;Restaurants,4,Morningside Heights;Upper Manhattan;West Harlem
145,spring st natural restaurant,62 Spring St,New York,NY,10012,(212) 966-0290,http://www.springstreetnatural.com;http://www.springstreetnatural.com/index.php,0,Health Food Restaurants;Family Style Restaurants;Vegetarian Restaurants;Breakfast Brunch & Lunch Restaurants;Take Out Restaurants;Restaurants,3.5,Downtown Manhattan;SoHo
146,atoyama sushi corp,11 W 36th St Frnt 1,New York,NY,10018,(212) 967-9541,http://www.toyamasushiny.com;http://atoyamasushinyc.com,0,Sushi Bars;Japanese Restaurants;Seafood Restaurants;Health Food Restaurants;Asian Restaurants;Restaurants,4,Midtown Manhattan;Garment District
147,le perigord,405 E 52nd St,New York,NY,10022,(212) 755-6244,http://www.leperigold.com,1,French Restaurants;Fine Dining Restaurants;Family Style Restaurants;Caterers;Restaurants,4,Midtown Manhattan;Turtle Bay;Midtown East
148,sachiko's on clinton,25 Clinton St,New York,NY,10002,(212) 253-2900,http://www.sachikosonclinton.com,1,Japanese Restaurants;Restaurants,4,Downtown Manhattan;Lower East Side
149,shun lee palace east,155 E 55th St,New York,NY,10022,(212) 371-8844,http://www.shunleepalace.net;http://shunleepalace.com;http://shunleepalace.lanteck.net,1,Chinese Restaurants;Family Style Restaurants;Asian Restaurants;Restaurants,3.5,Midtown Manhattan;Midtown East
150,shima,188 2nd Ave,New York,NY,10003,(212) 260-6303,http://yamasushinyc.com,1,Japanese Restaurants;Asian Restaurants;Family Style Restaurants;Sushi Bars;Restaurants,4.5,Downtown Manhattan;East Village
151,nice green bo restaurant inc,66 Bayard St Frnt A,New York,NY,10013,(212) 625-2359,http://nicegreenbo.com,0,Chinese Restaurants;Asian Restaurants;Take Out Restaurants;Family Style Restaurants;Restaurants,3.5,Downtown Manhattan;Chinatown
152,kanoyama,175 2nd Ave,New York,NY,10003,(212) 777-5266,http://www.kanoyama.com,1,Sushi Bars;Japanese Restaurants;Asian Restaurants;Take Out Restaurants;Restaurants,3.5,Downtown Manhattan;East Village
153,craft,43 E 19th St,New York,NY,10003,(212) 780-0880,http://www.craftrestaurant.com;http://craftsteak.com;http://craftrestaurantsinc.com/craft-new-york;http://www.craftrestaurantsinc.com,1,American Restaurants;French Restaurants;Seafood Restaurants;Bar & Grills;Restaurants,3.5,Midtown Manhattan;Flatiron District
154,the stanton social,99 Stanton St,New York,NY,10002,(212) 995-0099,http://www.thestantonsocial.com;http://stantonsocial.com,1,American Restaurants;Bars;Mongolian Restaurants;Night Clubs;Steak Houses;Restaurants,4,Downtown Manhattan;Lower East Side
155,berimbau,43 Carmine St,New York,NY,10014,(212) 242-2606,http://www.berimbaunyc.com;http://berimbaunyc-hub.com,1,Latin American Restaurants;American Restaurants;Brazilian Restaurants;Family Style Restaurants;Sandwich Shops;Restaurants,4,Downtown Manhattan;West Village
156,cafe daniello's pizzeria restaurant,1072 2nd Ave,New York,NY,10022,(212) 752-5710,http://www.cafedaniellos.com,1,Pizza;Sandwich Shops;Italian Restaurants;Take Out Restaurants;Caterers;Restaurants,5,Midtown Manhattan;Midtown East
157,resette italian restaurant,7 W 45th St,New York,NY,10036,(212) 221-7530,http://www.resette.com,1,Restaurants;Italian Restaurants;Mediterranean Restaurants,4.5,Midtown Manhattan;Midtown East
158,71 irving place coffee & tea bar,71 Irving Pl,New York,NY,10003,(212) 995-5252,http://www.irvingfarm.com;http://71irvingplace.tumblr.com,0,Coffee & Espresso Restaurants;Coffee Shops;Family Style Restaurants;Restaurants,4,Midtown Manhattan;Midtown;Gramercy Park
159,jackson hole,521 3rd Ave,New York,NY,10016,(212) 679-3264,http://www.jacksonholeburgers.com;http://jacksonhole3rd.citysearch.com,0,Dessert Restaurants;American Restaurants;Breakfast Brunch & Lunch Restaurants;Take Out Restaurants;Restaurants,3.5,Midtown Manhattan;Murray Hill
160,peep,177 Prince St,New York,NY,10012,(212) 254-7337,http://www.peepsoho.net/home.html;http://www.spicethainyc.com;http://peepsoho.net,0,Thai Restaurants;Take Out Restaurants;Breakfast Brunch & Lunch Restaurants;Vegetarian Restaurants;Health Food Restaurants;Asian Restaurants;Restaurants,4,SoHo;Downtown Manhattan
161,cancun mexican restaurant,937 8th Ave,New York,NY,10019,(212) 307-7307,http://www.cancunnyc.com;http://cancun.citysearch.com,1,Mexican Restaurants;Seafood Restaurants;Take Out Restaurants;Latin American Restaurants;Restaurants,3,Theater District;Midtown Manhattan
162,the spotted pig,314 W 11th St,New York,NY,10014,(212) 620-0393,http://www.thespottedpig.com,1,French Restaurants;American Restaurants;Bar & Grills;Breakfast Brunch & Lunch Restaurants;Restaurants,3,Downtown Manhattan;West Village
163,brother jimmy's bbq,181 Lexington Ave,New York,NY,10016,(212) 779-7427,http://www.brotherjimmys.com,1,Barbecue Restaurants;American Restaurants;Bars;Sports Bars;Soul Food Restaurants;Caterers;Restaurants,4,Midtown Manhattan;Rose Hill;Kips Bay
164,kurumazushi restaurant,7 E 47th St Fl 2,New York,NY,10017,(212) 317-2802,http://www.kurumazushi.com,1,Japanese Restaurants;Family Style Restaurants;Asian Restaurants;Seafood Restaurants;Sushi Bars;Restaurants,3.5,Midtown Manhattan;Midtown East
165,kosher deluxe,10 W 46th St Frnt A,New York,NY,10036,(212) 869-6699,http://www.kosherdeluxenyc.com,1,Kosher Restaurants;Take Out Restaurants;Sandwich Shops;Chinese Restaurants;Health Food Restaurants;Asian Restaurants;Delicatessens;Breakfast Brunch & Lunch Restaurants;Caterers;Restaurants,4,Midtown Manhattan;Midtown;Midtown East
166,ciao for now,523 E 12th St # A,New York,NY,10009,(212) 677-2616,http://www.ciaofornow.net;http://ciaofornow.com,0,American Restaurants;Restaurants,4.5,Downtown Manhattan;Alphabet City;East Village
167,zucchero e pomodori,1435 2nd Ave,New York,NY,10021,(212) 585-2100,http://nycrg.com;http://zuccheroepomodori.com,0,Pizza;Italian Restaurants;Take Out Restaurants;Restaurants,4.5,Upper Manhattan;Upper East Side
168,china fun,1221 2nd Ave,New York,NY,10065,(212) 752-0810,http://www.chinafun-ny.com,1,Chinese Restaurants;Asian Restaurants;Take Out Restaurants;Caterers;Restaurant Delivery Service;Japanese Restaurants;Restaurants,3,Upper Manhattan;Upper East Side
169,barebarsco restaurant,843 Lexington Ave,New York,NY,10065,(212) 517-2288,http://www.barbarescorestaurant.com,1,Family Style Restaurants;Caterers;Italian Restaurants;Mediterranean Restaurants;Take Out Restaurants;Restaurants,4.5,Lenox Hill;Upper East Side;Upper Manhattan
170,heartland brewery,127 W 43rd St,New York,NY,10036,(646) 366-0235,http://www.heartlandbrewery.com,1,Steak Houses;Take Out Restaurants;Bars;Brew Pubs;American Restaurants;Barbecue Restaurants;Family Style Restaurants;Caterers;Taverns;Restaurants,4,Theater District;Midtown Manhattan
171,skylight diner,402 W 34th St,New York,NY,10001,(212) 244-0395,http://www.skylightdinernyc.com;http://delivery.com,0,Take Out Restaurants;Dessert Restaurants;Steak Houses;Seafood Restaurants;Health Food Restaurants;Caterers;American Restaurants;Greek Restaurants;Vegetarian Restaurants;Italian Restaurants;Hamburgers & Hot Dogs;Ice Cream & Frozen Desserts;Breakfast Brunch & Lunch Restaurants;Family Style Restaurants;Restaurant Delivery Service;Bakeries;Mediterranean Restaurants;Restaurants,4,Hell's Kitchen;Midtown Manhattan
172,five napkin burger,630 9th Ave # 1,New York,NY,10036,(212) 757-2277,http://www.5napkinburger.com;http://baoguette.com;http://5napkinburger.com/locations-menus/hells-kitchen;http://fivenapkinburger.com,1,Hamburgers & Hot Dogs;American Restaurants;Take Out Restaurants;Restaurants,3.5,Hell's Kitchen;Midtown Manhattan
173,ozu restaurant,566 Amsterdam Ave,New York,NY,10024,(212) 787-8316,http://www.ozunyc.com,0,Japanese Restaurants;Asian Restaurants;Vegetarian Restaurants;Health Food Restaurants;Take Out Restaurants;Family Style Restaurants;Restaurants,4,Upper Manhattan;Upper West Side
